scenario,scenario_label,variable,region,year,anomaly
ssp126,SSP1-2.6 (low emissions),tas,Africa,2289,0.8106663383216174
ssp126,SSP1-2.6 (low emissions),tas,Africa,2290,0.506827029565773
ssp126,SSP1-2.6 (low emissions),tas,Africa,2291,0.7417037999106074
ssp126,SSP1-2.6 (low emissions),tas,Africa,2292,0.7335880021985846
ssp126,SSP1-2.6 (low emissions),tas,Africa,2293,0.7722608472772589
ssp126,SSP1-2.6 (low emissions),tas,Africa,2294,0.8306288663508318
ssp126,SSP1-2.6 (low emissions),tas,Africa,2295,0.7510713484346715
ssp126,SSP1-2.6 (low emissions),tas,Africa,2296,0.9520112855195536
ssp126,SSP1-2.6 (low emissions),tas,Africa,2297,0.8365269806873666
ssp126,SSP1-2.6 (low emissions),tas,Africa,2298,0.5662057728599617
ssp126,SSP1-2.6 (low emissions),tas,Africa,2299,1.012037076072074
ssp126,SSP1-2.6 (low emissions),tas,Africa,2300,0.5850670551971128
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2015,0.610819299338867
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2016,0.623550012837666
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2017,0.8311355751110253
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2018,0.7665798462574972
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2019,0.5105111228514887
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2020,0.6451944057871831
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2021,0.36264583482012813
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2022,0.7033951786696329
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2023,0.6830339258591793
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2024,1.02800457364232
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2025,0.8442116691061194
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2026,0.7247054590313201
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2027,0.6659486311518898
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2028,1.0735113174217688
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2029,0.6347490324062695
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2030,0.9795810494078832
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2031,1.317850175246071
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2032,1.3024473580112998
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2033,1.3618848705094773
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2034,1.2087891756085636
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2035,1.4967272518140549
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2036,1.0672668335037967
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2037,1.3369664257093197
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2038,1.2830382719522768
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2039,1.6608889622616563
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2040,1.2595801951483976
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2041,1.281300156785378
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2042,1.5465995215714037
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2043,1.782016550780932
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2044,1.6427061143853772
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2045,1.4077058176087098
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2046,1.5720870030066283
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2047,1.8208001831338887
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2048,1.3483038333203652
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2049,1.393588727347336
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2050,1.5114402141723828
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2051,1.3597375352948602
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2052,1.437261315814318
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2053,1.7160173436472073
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2054,1.7355671343388253
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2055,1.7713941824764272
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2056,1.7545474788374613
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2057,1.6593942844776146
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2058,1.9484452622747488
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2059,1.710334848069447
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2060,1.734494199188395
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2061,2.0758622152435584
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2062,1.8949357381747627
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2063,1.523314672187431
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2064,2.1848656180591357
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2065,1.5038170381879068
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2066,1.7071080420821545
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2067,1.830643425857686
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2068,1.8354915649655057
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2069,1.6602635098236735
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2070,1.689663101378717
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2071,1.8591014208062417
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2072,1.3569431571166999
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2073,2.0259369026210585
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2074,1.7906731391033892
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2075,2.047220037298516
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2076,1.9671653331497196
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2077,1.7625953248274366
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2078,1.9654177573404081
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2079,1.783944027493304
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2080,1.9126384466717499
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2081,1.4106204273140261
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2082,1.8029691472594152
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2083,1.5042125509533704
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2084,1.7022739403847147
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2085,1.8620733434512042
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2086,1.9264600959748792
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2087,1.7804670564496203
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2088,1.3125812463137805
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2089,1.6562069388284948
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2090,1.909968622444665
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2091,1.6850857449228145
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2092,1.3402710741960453
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2093,1.4120416198085126
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2094,1.5771875220077711
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2095,1.4573096224988824
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2096,1.7257585413749763
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2097,2.1613610006640567
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2098,1.7460313125891147
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2099,1.4501533975710492
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2100,1.5690795097321295
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2101,1.7298867399817957
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2102,1.641141548244784
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2103,1.675388192462031
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2104,1.6885079961183025
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2105,1.2459591573829338
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2106,1.3146532517390666
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2107,1.6378057426494177
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2108,1.0784702757514542
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2109,1.8926933556503824
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2110,1.3167240378057548
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2111,1.4662582263576516
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2112,1.3037067577820822
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2113,1.3720554739563209
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2114,1.526259809284545
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2115,1.5773753919972684
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2116,0.9484989910826745
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2117,1.0608822737640773
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2118,1.1877279097399662
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2119,1.2618763377894766
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2120,1.8307169037336655
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2121,2.023651988710534
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2122,1.3151541586922364
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2123,1.0498162129450421
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2124,1.299439668821805
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2125,1.0761023339785012
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2126,1.646689079430113
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2127,1.6509441681328367
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2128,1.117911111035645
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2129,1.343203621195681
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2130,1.8967011810399936
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2131,1.239830875598529
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2132,1.106715970016408
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2133,1.1136802635285945
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2134,1.1567919940456024
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2135,1.5700294374747243
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2136,1.2683741059869398
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2137,1.0139035537208954
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2138,0.9164998031585873
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2139,1.263764796914806
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2140,1.5040302812906148
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2141,1.5982702437032648
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2142,1.2698484668058438
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2143,1.5038274586340428
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2144,1.5732748716927472
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2145,1.1069252802674048
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2146,1.0290712253123868
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2147,1.0414123830846551
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2148,1.2309673226727074
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2149,1.2812985117751683
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2150,1.3142202808537302
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2151,0.981732995884363
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2152,0.8995270177629521
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2153,1.3774437384866518
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2154,1.0906657353744713
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2155,0.973531427191247
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2156,1.2443258196072964
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2157,0.9358142653071055
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2158,1.1395360915592623
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2159,1.6587222137677369
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2160,1.2756970138336963
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2161,1.2478512093469434
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2162,0.8667641756425606
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2163,1.1228817796707706
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2164,1.3303153185304974
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2165,1.0326108596163863
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2166,1.0998003339346178
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2167,1.386852088922382
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2168,1.1379683621377834
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2169,1.0401581092812915
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2170,0.7882327106597069
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2171,1.0354192768001385
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2172,0.9682758094490609
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2173,1.013970580282294
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2174,0.8588044346677689
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2175,1.3961262815637685
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2176,0.7145521868999338
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2177,0.6092989831460417
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2178,1.1594296907387769
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2179,1.0709656435682695
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2180,1.1022929693415384
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2181,1.3166149723257472
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2182,1.2473559894621793
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2183,0.8235902532459256
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2184,0.988929832166538
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2185,0.8666878541562928
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2186,0.7345575630025499
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2187,1.1138646558183811
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2188,0.9944010823140865
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2189,1.2068371998980079
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2190,0.8386342925020258
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2191,0.6510560555279844
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2192,0.8801797483718253
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2193,1.0487296289688885
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2194,0.8496170473508873
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2195,1.1918103851611885
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2196,1.2848423604768517
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2197,0.9344994435775247
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2198,1.0544436114115432
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2199,1.2546097028582146
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2200,0.9024201900638326
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2201,0.868458481492534
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2202,1.5245133969535634
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2203,1.4199277793993579
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2204,1.0013631476497349
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2205,0.7422353801570635
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2206,1.2171461732677589
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2207,1.211393473981273
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2208,0.9053557863356638
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2209,0.8804594496002557
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2210,1.1146388177074424
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2211,1.149745741639371
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2212,0.817320617631024
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2213,0.541215597901899
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2214,0.7115125200135932
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2215,1.3876961867203548
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2216,1.3689437938529638
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2217,0.9153034979294766
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2218,0.8164337333758324
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2219,0.5911340869227296
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2220,1.1299114667491517
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2221,1.0454809545188044
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2222,1.3646800700553983
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2223,1.0370692630785443
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2224,0.5186874381746784
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2225,1.0029682023032938
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2226,0.9754377829433164
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2227,0.7465007975462984
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2228,0.5556258232467537
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2229,1.194080330170115
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2230,0.8076136911731784
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2231,0.8329780142621352
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2232,0.9883540501009087
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2233,1.2087133464799689
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2234,1.3140310822794947
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2235,1.0989263511337313
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2236,1.0474665662411053
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2237,0.8162011850954248
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2238,1.1389115980866222
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2239,1.1015767665521041
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2240,1.2049952471204801
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2241,0.767300183050049
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2242,0.6375711690199888
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2243,0.859783605413518
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2244,1.1008014234975043
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2245,0.9285191494190772
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2246,0.8603567550171213
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2247,1.1802768593834485
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2248,1.1563147909273939
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2249,1.052918505431233
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2250,1.0790495566769176
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2251,0.9521396828474237
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2252,1.214201997863707
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2253,0.6855367661046082
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2254,0.9033077826943114
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2255,0.7341142549044476
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2256,0.7547273591099615
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2257,0.8229787093395454
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2258,0.8878065255342923
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2259,0.8635524518756545
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2260,1.4517697958785871
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2261,0.6376498734165909
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2262,0.7075400029449835
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2263,1.092891221627023
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2264,0.8979666137162557
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2265,1.0589156447438934
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2266,0.9117380090593376
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2267,1.4356975198509778
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2268,1.0525457365796926
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2269,0.7422740961404193
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2270,0.8382534343992963
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2271,0.9640918776422741
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2272,0.9020271855206008
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2273,1.220293220086831
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2274,0.6312157993665934
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2275,0.4195976450719747
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2276,1.208465832295227
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2277,0.9480571991492509
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2278,1.0341321881656098
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2279,0.7450289561544066
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2280,0.9284709074379917
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2281,0.8769199947196953
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2282,0.9343589020675063
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2283,0.6741962617413665
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2284,1.0013750515326132
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2285,0.8574688521729681
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2286,0.9936587932934797
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2287,0.9110262416177414
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2288,0.49042491304341823
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2289,0.9872573591739199
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2290,0.9078625530029626
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2291,0.5397740162267379
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2292,0.920500004822184
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2293,0.9325484049149965
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2294,1.0812510868199317
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2295,1.16360394101103
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2296,1.0462099659303878
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2297,1.0903927109181624
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2298,0.62308154631268
ssp126,SSP1-2.6 (low emissions),tas,South Asia,2299,1.0043943358808265
